Service,Resource Type,Operation Name,Activity Type,Description,Origin,IsDataAction
Microsoft Network,Virtual Network Peering,Get Virtual Network Peering,Microsoft.Network/virtualNetworks/virtualNetworkPeerings/read,Gets a virtual network peering definition,,False
Microsoft Network,Virtual Network Peering Proxy,Create or Update Virtual Network Peering Proxy,Microsoft.Network/virtualNetworks/remoteVirtualNetworkPeeringProxies/write,Creates a virtual network peering proxy or updates an existing virtual network peering proxy,system,False
Microsoft Network,Virtual Network Peering Proxy,Delete Virtual Network Peering Proxy,Microsoft.Network/virtualNetworks/remoteVirtualNetworkPeeringProxies/delete,Deletes a virtual network peering proxy,system,False
Microsoft Network,Virtual Network Peering Proxy,Get Virtual Network Peering Proxy,Microsoft.Network/virtualNetworks/remoteVirtualNetworkPeeringProxies/read,Gets a virtual network peering proxy definition,system,False
Microsoft Network,Virtual Network Subnet,Create or Update Virtual Network Subnet,Microsoft.Network/virtualNetworks/subnets/write,Creates a virtual network subnet or updates an existing virtual network subnet,,False
Microsoft Network,Virtual Network Subnet,Delete Virtual Network Subnet,Microsoft.Network/virtualNetworks/subnets/delete,Deletes a virtual network subnet,,False
Microsoft Network,Virtual Network Subnet,Get Virtual Network Subnet,Microsoft.Network/virtualNetworks/subnets/read,Gets a virtual network subnet definition,,False
Microsoft Network,Virtual Network Subnet,Join Service to a Subnet.,Microsoft.Network/virtualNetworks/subnets/joinViaServiceEndpoint/action,Joins resource such as storage account or SQL database to a subnet. Not alertable.,,False
Microsoft Network,Virtual Network Subnet,Join Virtual Network.,Microsoft.Network/virtualNetworks/subnets/join/action,Joins a virtual network. Not Alertable.,,False
Microsoft Network,Virtual Network Subnet,Join load balancer to virtual network subnets,Microsoft.Network/virtualNetworks/subnets/joinLoadBalancer/action,Joins a load balancer to virtual network subnets,,False
Microsoft Network,Virtual Network Subnet Virtual Machines,Get Virtual Network Subnet Virtual Machines,Microsoft.Network/virtualNetworks/subnets/virtualMachines/read,Gets references to all the virtual machines in a virtual network subnet,,False
Microsoft Network,Virtual Network Virtual Machines,Get Virtual Network Virtual Machines,Microsoft.Network/virtualNetworks/virtualMachines/read,Gets references to all the virtual machines in a virtual network,,False
Microsoft Network,Virtual Network custom view,Get Virtual Network custom view definition,Microsoft.Network/virtualNetworks/customViews/read,Get definition of a custom view of Virtual Network,system,False
Microsoft Network,Virtual Network custom view,Get Virtual network custom view content,Microsoft.Network/virtualNetworks/customViews/get/action,Get a Virtual Network custom view content,system,False
Microsoft Network,Virtual Network diagnostic settings,Create or update diagnostic settings of the Virtual Network,Microsoft.Network/virtualNetworks/providers/Microsoft.Insights/diagnosticSettings/write,Create or update the diagnostic settings of the Virtual Network,system,False
Microsoft Network,Virtual Network diagnostic settings,Get diagnostic settings of Virtual Network,Microsoft.Network/virtualNetworks/providers/Microsoft.Insights/diagnosticSettings/read,Get the diagnostic settings of Virtual Network,system,False
Microsoft Network,Virtual Wan P2SVpnServerConfiguration,Create or Update Virtual Wan P2SVpnServerConfiguration,Microsoft.network/virtualWans/p2sVpnServerConfigurations/write,Creates a virtual Wan P2SVpnServerConfiguration or updates an existing virtual Wan P2SVpnServerConfiguration,,False
Microsoft Network,Virtual Wan P2SVpnServerConfiguration,Delete Virtual Wan P2SVpnServerConfiguration,Microsoft.network/virtualWans/p2sVpnServerConfigurations/delete,Deletes a virtual Wan P2SVpnServerConfiguration,,False
Microsoft Network,Virtual Wan P2SVpnServerConfiguration,Get Virtual Wan P2SVpnServerConfiguration,Microsoft.Network/virtualWans/p2sVpnServerConfigurations/read,Gets a virtual Wan P2SVpnServerConfiguration,,False
Microsoft Network,Virtual machine size,Get supported virtual machines sizes,Microsoft.Network/locations/supportedVirtualMachineSizes/read,Gets supported virtual machines sizes,,False
Microsoft Network,Virtual networks log definitions,Get log definitions of Virtual Network,Microsoft.Network/virtualNetworks/providers/Microsoft.Insights/logDefinitions/read,Get the log definitions of Virtual Network,system,False
Microsoft Network,VirtualNetworkGateway,Abort Migrate Virtual Network Gateway Operation,microsoft.network/virtualnetworkgateways/abortMigration/action,Abort Migrate Virtual Network Gateway Operation,,False
Microsoft Network,VirtualNetworkGateway,Commit Migrate Virtual Network Gateway Operation,microsoft.network/virtualnetworkgateways/commitMigration/action,Commit Migrate Virtual Network Gateway Operation,,False
Microsoft Network,VirtualNetworkGateway,Creates or updates a VirtualNetworkGateway,Microsoft.Network/virtualNetworkGateways/write,Creates or updates a VirtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Deletes a virtualNetworkGateway,Microsoft.Network/virtualNetworkGateways/delete,Deletes a virtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Disconnect virtual network gateway vpn connections,microsoft.network/virtualnetworkgateways/disconnectvirtualnetworkgatewayvpnconnections/action,Disconnect virtual network gateway vpn connections,,False
Microsoft Network,VirtualNetworkGateway,Execute Migrate Virtual Network Gateway Operation,microsoft.network/virtualnetworkgateways/executeMigration/action,Execute Migrate Virtual Network Gateway Operation,,False
Microsoft Network,VirtualNetworkGateway,Generate VpnClient package for virtualNetworkGateway,microsoft.network/virtualnetworkgateways/generatevpnclientpackage/action,Generate VpnClient package for virtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Generate VpnProfile package for VirtualNetworkGateway,microsoft.network/virtualnetworkgateways/generatevpnprofile/action,Generate VpnProfile package for VirtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Get Per Vpn Client Connection Health for VirtualNetworkGateway,microsoft.network/virtualnetworkgateways/getvpnclientconnectionhealth/action,Get Per Vpn Client Connection Health for VirtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Get VirtualNetworkGateway,Microsoft.Network/virtualNetworkGateways/read,Gets a VirtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Get Vpnclient Ipsec parameters for VirtualNetworkGateway P2S client.,microsoft.network/virtualnetworkgateways/getvpnclientipsecparameters/action,Get Vpnclient Ipsec parameters for VirtualNetworkGateway P2S client.,,False
Microsoft Network,VirtualNetworkGateway,Gets the URL of a pre-generated vpn client profile package,microsoft.network/virtualnetworkgateways/getvpnprofilepackageurl/action,Gets the URL of a pre-generated vpn client profile package,,False
Microsoft Network,VirtualNetworkGateway,List all VirtualNetworkGateway RadiusServer secrets,microsoft.network/virtualnetworkgateways/listAllRadiusServersSecrets/action,List all VirtualNetworkGateway RadiusServer secrets,,False
Microsoft Network,VirtualNetworkGateway,Lists Supported Vpn Devices,Microsoft.Network/virtualnetworkgateways/supportedvpndevices/action,Lists Supported Vpn Devices,,False
Microsoft Network,VirtualNetworkGateway,Prepare Migrate Virtual Network Gateway Operation,microsoft.network/virtualnetworkgateways/prepareMigration/action,Prepare Migrate Virtual Network Gateway Operation,,False
Microsoft Network,VirtualNetworkGateway,Reset Vpnclient shared key for VirtualNetworkGateway P2S client.,microsoft.network/virtualnetworkgateways/resetvpnclientsharedkey/action,Reset Vpnclient shared key for VirtualNetworkGateway P2S client.,,False
Microsoft Network,VirtualNetworkGateway,Resets a virtualNetworkGateway,microsoft.network/virtualnetworkgateways/reset/action,Resets a virtualNetworkGateway,,False
Microsoft Network,VirtualNetworkGateway,Set Vpnclient Ipsec parameters for VirtualNetworkGateway P2S client.,microsoft.network/virtualnetworkgateways/setvpnclientipsecparameters/action,Set Vpnclient Ipsec parameters for VirtualNetworkGateway P2S client.,,False
Microsoft Network,VirtualNetworkGateway,Starts a Virtual Network Gateway Packet Capture.,microsoft.network/virtualnetworkgateways/startpacketcapture/action,Starts a Virtual Network Gateway Packet Capture.,,False
Microsoft Network,VirtualNetworkGateway,Stops a Virtual Network Gateway Packet Capture.,microsoft.network/virtualnetworkgateways/stoppacketcapture/action,Stops a Virtual Network Gateway Packet Capture.,,False
Microsoft Network,VirtualNetworkGatewayAdvertisedRoutes,Gets virtualNetworkGateway advertised routes,microsoft.network/virtualnetworkgateways/getadvertisedroutes/action,Gets virtualNetworkGateway advertised routes,,False
Microsoft Network,VirtualNetworkGatewayBgpPeerStatus,Gets virtualNetworkGateway bgp peer status,microsoft.network/virtualnetworkgateways/getbgppeerstatus/action,Gets virtualNetworkGateway bgp peer status,,False
Microsoft Network,VirtualNetworkGatewayConnection,Create or update VirtualNetworkGatewayConnection,Microsoft.Network/connections/write,Creates or updates an existing VirtualNetworkGatewayConnection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Delete VirtualNetworkGatewayConnection,Microsoft.Network/connections/delete,Deletes VirtualNetworkGatewayConnection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Get VirtualNetworkGatewayConnection,Microsoft.Network/connections/read,Gets VirtualNetworkGatewayConnection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Get VirtualNetworkGatewayConnection,microsoft.network/virtualnetworkgateways/connections/read,Get VirtualNetworkGatewayConnection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Gets ExpressRoute Authorization Key For VirtualNetworkGatewayConnection,Microsoft.Network/connections/authorizationKey/action,Gets ExpressRoute Authorization Key For VirtualNetworkGatewayConnection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Gets Vpn Device Configuration of VirtualNetworkGatewayConnection,Microsoft.Network/connections/vpndeviceconfigurationscript/action,Gets Vpn Device Configuration of VirtualNetworkGatewayConnection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Lists IKE Security Associations for the connection,Microsoft.Network/connections/getikesas/action,Lists IKE Security Associations for the connection,,False
Microsoft Network,VirtualNetworkGatewayConnection,Marks an Exprress Route Connection status as Revoked,Microsoft.Network/connections/revoke/action,Marks an Exprress Route Connection status as Revoked,,False
Microsoft Network,VirtualNetworkGatewayConnection,Resets connection for VNG,Microsoft.Network/connections/resetconnection/action,Resets connection for VNG,,False
Microsoft Network,VirtualNetworkGatewayConnection,Starts a Virtual Network Gateway Connection Packet Capture.,Microsoft.Network/connections/startpacketcapture/action,Starts a Virtual Network Gateway Connection Packet Capture.,,False
